beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
2,False,4,3452089,37.74057982631064,11434490,-122.41580582791653,195,6,Entire home/apt,5.0
3,False,4,35199,37.75874294929672,10251,-122.4132720164374,240,225,Entire home/apt,5.0
3,True,4,28918797,37.75546338019834,7852469,-122.50809518508794,250,42,Entire home/apt,5.0
1,False,4,20078507,37.795243202889125,13173328,-122.39870966388871,175,0,Entire home/apt,0.0
2,False,4,713079,37.77797616979985,7956253,-122.43372263774575,175,6,Entire home/apt,4.5
3,True,4,21882552,37.72089492197352,4216441,-122.39444206352807,229,55,Entire home/apt,4.5
5,False,4,3476328,37.74117055924057,10365342,-122.40813812495526,235,1,Entire home/apt,0.0
3,True,4,43257724,37.72935063275759,8202603,-122.42760695355467,320,61,Entire home/apt,5.0
2,True,4,48016918,37.71188892553321,9254770,-122.44566997914106,190,43,Entire home/apt,4.5
4,False,4,8576590,37.75223438092696,10001980,-122.42320932297712,159,24,Entire home/apt,4.5
1,False,4,39967745,37.70870811823266,10617174,-122.44139255756714,125,13,Entire home/apt,5.0
