beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
2,True,1,4,466347,37.75945120576592,4777415,-122.4233563751818,14,300,3,Entire home/apt,5.0
3,False,2,4,6390702,37.79850634879774,4191242,-122.40551372286491,14,250,81,Entire home/apt,4.5
2,True,3,4,3245648,37.73100214943675,647360,-122.47932055751991,14,265,71,Entire home/apt,5.0
2,False,4,4,58316,37.733096132741885,7345468,-122.43261338132851,14,200,2,Entire home/apt,0.0
4,False,5,4,30853035,37.74699717057513,6015077,-122.50667610454434,14,199,23,Entire home/apt,5.0
2,False,6,4,2519235,37.77567023703567,5845170,-122.42736374350353,14,150,6,Entire home/apt,5.0
4,False,7,4,5326196,37.77442687883473,12917134,-122.48039594887561,14,279,1,Entire home/apt,0.0
3,False,8,4,69286495,37.79284716178772,12739738,-122.4105175629231,14,365,5,Entire home/apt,5.0
3,False,9,4,8362954,37.77488517635385,3917869,-122.42810453176622,14,199,9,Entire home/apt,5.0
3,False,10,4,767091,37.75202097476066,6800168,-122.4256868571513,14,190,3,Entire home/apt,4.5
3,False,11,4,5038592,37.76530084269763,11942652,-122.43082377438552,14,450,1,Entire home/apt,0.0
2,True,12,4,31936468,37.7607708575329,6156195,-122.43620655107384,14,219,48,Entire home/apt,5.0
3,False,13,4,30111455,37.79797829111564,5804060,-122.43022639360369,14,255,28,Entire home/apt,4.5
2,False,14,4,13712070,37.74311023123694,6292635,-122.42112057065717,14,195,25,Entire home/apt,4.5
3,True,15,4,20850212,37.79781375189043,6107258,-122.42501872883473,14,169,9,Entire home/apt,4.5
2,False,16,4,1671567,37.79133228402967,12784650,-122.4344019942657,14,275,2,Entire home/apt,0.0
2,False,17,4,1194792,37.77782746225841,8392607,-122.42232589830819,14,900,0,Entire home/apt,0.0
3,False,18,4,70152395,37.80332360723753,12845136,-122.44381906784922,14,450,2,Entire home/apt,0.0
2,False,1,4,2656915,37.77816158815354,10599538,-122.41294832735647,15,295,4,Entire home/apt,5.0
2,False,2,4,12031896,37.769343554406746,8703369,-122.42282420756122,15,249,9,Entire home/apt,5.0
2,False,3,4,560790,37.77052969007443,578097,-122.42847751507841,15,225,10,Entire home/apt,5.0
3,True,4,4,3860047,37.80627026553962,738547,-122.41919113250341,15,375,42,Entire home/apt,5.0
4,False,5,4,1110789,37.78083641745867,275464,-122.44108589732295,15,135,50,Entire home/apt,5.0
4,False,6,4,5756037,37.750783544019754,1045685,-122.41474701354042,15,150,26,Entire home/apt,4.5
2,True,7,4,1445283,37.79891807906993,3116974,-122.41248272783962,15,325,28,Entire home/apt,5.0
2,True,8,4,71561765,37.8051738822236,12989652,-122.41959953819776,15,295,0,Entire home/apt,0.0
2,False,9,4,1211180,37.76388505795567,9090641,-122.44410994978892,15,220,1,Entire home/apt,0.0
2,False,10,4,61143588,37.77217330120766,13130008,-122.39247198037206,15,350,2,Entire home/apt,0.0
3,False,11,4,2716741,37.77418856327234,11674092,-122.429436440567,15,200,0,Entire home/apt,0.0
4,False,12,4,5029188,37.72090818758098,9760014,-122.46372084447765,15,145,3,Entire home/apt,4.5
1,True,13,4,331559,37.80507587931245,12987777,-122.40775163036948,15,250,9,Entire home/apt,5.0
2,False,14,4,59204493,37.756283404705044,11319787,-122.50649403293444,15,200,5,Entire home/apt,4.5
1,False,15,4,13387617,37.760242293462355,12137766,-122.4404053823691,15,185,15,Entire home/apt,4.5
2,False,16,4,11111263,37.77456667051556,10789800,-122.42129996380699,15,900,0,Entire home/apt,0.0
5,True,17,4,41190857,37.77673772695931,13264163,-122.4665722001494,15,325,2,Entire home/apt,0.0
3,False,18,4,1462631,37.72628631839417,10788469,-122.4046305084275,15,350,13,Entire home/apt,5.0
